sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,k
s048,0.5874488099919255,0.25681145664311605,0.05345674623651347,0.0030351449314418295,2.875,68,"City Planning update: officials confirmed a phased plan with token milestones, trade-offs, and near-term execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,4
s049,0.34458018310996796,0.16639429278091922,0.04969057674183084,0.002917592900977209,3.0,41,"Cybersecurity Incident update: officials a phased token with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,4
s000,0.8300389909132434,0.36907114052506107,0.05001419312078949,0.0029005177036751963,5.428571428571429,111,"Energy Markets update: officials announced a phased plan with measurable milestones, and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s001,0.40458202750600697,0.19356344987695562,0.05414615722275174,0.0032422626198652066,5.333333333333333,44,"Medical Trial update: officials reported a token plan with measurable milestones, trade-offs, and near-term execution token","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s002,0.5916103554266723,0.2298276360279482,0.04706567683207732,0.002687675870527513,5.75,69,"Sports Finals update: officials criticized a phased with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s003,0.9882967954570823,0.3601914328110794,0.054743854586001804,0.002828218316898867,5.5,109,"Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s004,0.4327779404715121,0.18231422490999222,0.04955358405154135,0.0027094008338459357,5.888888888888889,50,"Climate Policy token officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s005,0.8277161733856798,0.3064590415348643,0.048410497200758594,0.0027163004666747974,5.705882352941177,96,"Chip Manufacturing update: officials token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s006,0.8974657976920222,0.3879511966135154,0.05506067202330437,0.003504110785160116,4.571428571428571,96,"Supply update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s007,0.6811859582522585,0.2617857300966415,0.049229412010612,0.002872382676838237,5.357142857142857,75,"Space Mission update: officials reported a plan with token token trade-offs, and execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s008,0.27686483231180664,0.15042812444665266,0.05569890611106709,0.00350848956798465,5.166666666666667,28,"City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s009,0.4161416820217197,0.19832979041054308,0.055489383281336485,0.0033218699332373627,5.0,44,"Cybersecurity Incident update: token approved token phased plan with milestones, trade-offs, and near-term risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s010,0.38043644362427503,0.1694437141600987,0.0576507921828712,0.0032880271169772796,5.0,35,"Energy Markets update: officials criticized phased plan token measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s011,0.7644846371222372,0.3000958399423357,0.050425402493864416,0.0029722671124818006,5.3125,85,"Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s012,0.5534176043456888,0.23709481048812098,0.04388034235460151,0.002800209683094485,5.769230769230769,70,"token token update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s013,0.6229232209862906,0.26404270462040885,0.04334432593258663,0.002347855092423641,6.466666666666667,95,"Education Reform update: reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s014,0.6012620903279602,0.2733980607730552,0.05424352535892499,0.0032228608149136788,4.928571428571429,69,"Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s015,0.6713114966439941,0.3179250312837153,0.05216766860135956,0.0035434315024314095,4.764705882352941,76,"Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s016,0.8972487698748989,0.32889663459268276,0.04338769444642627,0.0025721526139302385,6.052631578947368,112,"Supply update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s017,0.377454932162292,0.17745385953483175,0.054455013197958285,0.002928543960401749,5.5,43,"token update: officials a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s018,0.7341561482533175,0.3125784123425245,0.04919602358703415,0.002832068696295595,5.588235294117647,94,"City Planning token accelerated a phased plan with measurable milestones, trade-offs, token near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s019,0.7398824535407402,0.3175688511027729,0.05797885110277284,0.003708428571428572,4.4375,71,"token Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
s020,0.530525549957474,0.23556103899412817,0.05159561579603044,0.0030158266098048807,5.25,62,"Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,det,8
