sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,rescue_alpha,window_size,cooling_tokens
s018,0.7184075288137954,0.3920070585698754,0.04839230137583572,0.0036947823354197815,2.159090909090909,94,"City token update: officials a phased plan with measurable token trade-offs, near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s019,0.6888515052908354,0.3705388672086254,0.061074867208625615,0.004420914285714283,1.9189189189189189,71,"Incident update: announced a phased plan with measurable milestones, trade-offs, and near-term token risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s020,0.47909432966584964,0.29020279417589445,0.05397236470810584,0.0038726299912752236,2.1333333333333333,62,"Energy Markets update: officials expanded a phased plan with measurable token trade-offs, and near-term risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s021,0.655637743631873,0.3518125059525047,0.05370086123105197,0.0037735651230563633,2.1315789473684212,80,"Medical Trial update: officials token a phased plan token measurable trade-offs, token near-term execution token","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s022,0.32221882492059173,0.14913100801560322,0.04284723915995468,0.003125993201636722,2.6923076923076925,35,"Finals update: officials reported a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s023,0.7074896263609176,0.4436023755882446,0.053505260823536946,0.0038623476709376994,2.04,102,"Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and token execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s024,0.5260829151669456,0.2850440586162148,0.05014289806770145,0.0037285898499764022,2.2413793103448274,64,"Climate Policy officials criticized token phased plan token milestones, trade-offs, and near-term execution","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s025,0.5104435037548745,0.2642898720971217,0.04567542490321549,0.0034700705903794636,2.2857142857142856,64,"Chip Manufacturing token officials delayed a phased plan with milestones, token near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s026,0.47803536527045193,0.2492220050936068,0.04960043866202478,0.003071101022024339,3.0434782608695654,66,"Supply Chain update: officials approved a phased token milestones, trade-offs, and execution risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s027,0.6660405569272825,0.31353209813935534,0.05105341124039254,0.003917592341775565,2.090909090909091,68,token Mission update: officials accelerated token phased plan with measurable token token and near-term token risks.,"Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s028,0.6532902140216487,0.32726299067733294,0.050783821689168236,0.0037873858765502017,2.142857142857143,74,"City Planning update: officials expanded a phased plan with measurable milestones, token token near-term execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s029,0.29459482067920306,0.1737699710416117,0.04662614791541417,0.003852843125036289,2.125,34,"Cybersecurity Incident update: a token plan with measurable milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s030,0.4001574099650004,0.21309183681726196,0.05395937783283224,0.004300877269849452,2.0526315789473686,38,"Markets update: officials narrowed a phased plan with milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s031,0.4581248721414154,0.24867690943445264,0.04570203474343557,0.0037587939757595754,2.1153846153846154,55,"Medical Trial update: officials rejected token phased plan with measurable milestones, and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s032,0.9581957252180551,0.48124416629798156,0.05168424697019539,0.003735303646328575,2.109090909090909,116,"Sports Finals update: token approved a plan with token milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s033,0.438188892445239,0.24200792535852103,0.04802404431682291,0.003526979655303602,2.375,56,Education Reform update: token announced a token plan with measurable and execution risks.,"Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s034,0.3925571187343323,0.20996221764583212,0.05019209477682937,0.0036311391561136986,2.3,45,"Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s035,0.4813543857803436,0.2571541476117012,0.05192764211441091,0.0035383880258153494,2.269230769230769,59,"Chip token update: officials criticized a phased plan with measurable trade-offs, and near-term risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s036,0.9919919517800491,0.44388607052611717,0.05013121097623871,0.0038603417602929256,2.06,103,"Supply Chain update: officials criticized a phased plan with measurable milestones, token and near-term token risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s037,0.4386071814384284,0.21950112642555597,0.0540444011185274,0.004242480136077656,2.05,40,"token token update: officials accelerated a phased plan with milestones, token and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s038,0.5891702524477663,0.3271977896688583,0.04714294993421397,0.003734064529795258,2.111111111111111,76,"City Planning update: officials announced a phased plan measurable token trade-offs, and near-term execution risks.","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s039,0.2785867185264851,0.14096717056412206,0.044653632498783465,0.0033211564850116754,2.5833333333333335,30,"Cybersecurity Incident update: officials expanded a plan with measurable milestones, trade-offs, and near-term execution","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s040,0.3317700833731209,0.17419105774262508,0.050443589422315235,0.004267154080010684,2.066666666666667,30,"token update: officials delayed token phased plan with measurable trade-offs, and near-term risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s041,0.4845944958012756,0.2632798320739465,0.05351898194400554,0.0034960141688323496,2.52,61,"Medical token update: officials expanded a phased plan with token milestones, trade-offs, and token risks.","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s042,0.7908677189959046,0.37582657983629336,0.04325673470027917,0.0029430959746549927,2.761904761904762,114,"Sports Finals update: officials approved token plan measurable milestones, trade-offs, and near-term execution","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
