sample_id,task,draft,k,regime,seed,n_denoise_steps,accept_mode,latency_s,ttft_ms,tpot_ms,num_tokens,tokens_per_sec,total_proposed,total_accepted,n_verify_steps,alpha,B_eff,block_accept_rate,stopped_eos,output_text
cnndm_8678,cnndm,drift,16,deterministic,42,2,block,1.0912,379.87,4.47,160,146.63,166,128793,11,775.8614,11708.45,0.2727,False, the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the the the the the- the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the11 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the1 the the the the the the
cnndm_8684,cnndm,drift,16,deterministic,42,2,block,0.8195,131.6,4.33,160,195.24,169,128827,11,762.2899,11711.55,0.1818,False, the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the절 the the the!1 the the the the the the the the the the the the절! the the the the the the the the the the the the复活 the the the- the the the the the the the the the the the the the the the the- the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the
cnndm_8744,cnndm,drift,16,deterministic,42,2,block,1.4936,258.35,7.77,160,107.12,272,24163,17,88.8346,1421.35,0.4118,False, the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the!111 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!11 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!11 the the the the the the the the the the the the the the the the
cnndm_8799,cnndm,drift,16,deterministic,42,2,block,1.3793,266.05,7.0,160,116.0,272,11084,17,40.75,652.0,0.3529,False, the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the!111 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the!11 the the the the the the the the the the the the the the the the
cnndm_8886,cnndm,drift,16,deterministic,42,2,block,1.3144,208.72,6.95,160,121.73,241,1725,16,7.1577,107.81,0.4375,False, the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the!111 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the! the
cnndm_8908,cnndm,drift,16,deterministic,42,2,block,0.9335,153.25,4.91,160,171.4,173,219292,11,1267.5838,19935.64,0.0,False, the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the절 the the the!1 the the the the the the the the the the the the절! the the the the the the the the the the the the思 the the the- the the the the the the the the the the the the思 the the the- the the the the the the the the the the the the the the the the- the the the the the the the the the the the the$ the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the
cnndm_8943,cnndm,drift,16,deterministic,42,2,block,0.833,113.0,4.53,160,192.08,151,305300,10,2021.8543,30530.0,0.0,False,	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw&	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw&	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw	Draw!	Draw	Draw	Draw	Draw	Draw	Draw	Draw
cnndm_8983,cnndm,drift,16,deterministic,42,2,block,0.9801,147.1,5.24,160,163.25,175,134155,11,766.6,12195.91,0.0,False, the the the the the the the the the the the the repl the the the! the the the the the the the the the the the the repl the the the! the the the the the the the the the the the the절 the the the- the the the the the the the the the the the the절 the the the- the the the the the the the the the the the the the the the the- the the the the the the the the the the the the$ the the the the the the the the the the the the$ the the the- the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the
cnndm_8985,cnndm,drift,16,deterministic,42,2,block,1.1612,366.71,5.0,160,137.79,173,219506,11,1268.8208,19955.09,0.0,False, the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the절 the the the!1 the the the the the the the the the the the the절! the the the the the the the the the the the the思 the the the- the the the the the the the the the the the the思 the the the- the the the the the the the the the the the the the the the the- the the the the the the the the the the the the$ the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the
cnndm_8992,cnndm,drift,16,deterministic,42,2,block,1.1118,337.08,4.87,160,143.91,177,149002,12,841.8192,12416.83,0.0,False," the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the절 the the the!1 the the the the the the the the the the the the절! the the the the the the the the the the the the절 the the the- the the the the the the the the the the the the절 the the the- the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the, the the the the the the the the the the the the the the the the1 the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the"
cnndm_9018,cnndm,drift,16,deterministic,42,2,block,0.8024,116.23,4.32,160,199.39,170,160259,11,942.7,14569.0,0.0,False, the the the the the the the the the the the the	Draw the the the! the the the the the the the the the the the the	Draw the the the- the the the the the the the the the the the the	Draw the the the- the the the the the the the the the the the the	Draw the the the- the the the the the the the the the the the the절 the the the- the the the the the the the the the the the the절 the the the- the the the the the the the the the the the the the the the the- the the the the the the the the the the the the$ the the the the the the the the the the the the$ the the the- the the the the the the the the the the the
cnndm_9269,cnndm,drift,16,deterministic,42,2,block,1.4873,435.98,6.61,160,107.58,256,1446,16,5.6484,90.38,0.375,False, the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the!111 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!1 the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the! the the the the the the the the the the the the the the the the!11 the the the the the the the the the the the the the the the the!
cnndm_9285,cnndm,drift,16,deterministic,42,2,block,0.9274,192.05,4.62,160,172.53,169,29828,11,176.497,2711.64,0.3636,False, the the the the the the the the the the the the절 the the the! the the the the the the the the the the the the절 the the the!1 the the the the the the the the the the the the思! the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the the the the the the the the1 the the the the the the the the the
